"Title","Date","Link","Summary"
"为安享幸福晚年提供标准助力 两部门详解新版养老服务标准体系建设指南","11/26/2025 19:31","https://finance.eastmoney.com/a/202511263575678896.html","新华社北京11月26日电题：为安享幸福晚年提供标准助力两部门详解新版养老服务标准体系建设指南新华社记者赵文君养老服务问题备受社会关注。以标准引领养老服务体系化、规范化发展，下一步有哪些新举措？11月2..."
"金融“活水”精准“浇灌” 天津培育科创“新生态”","11/26/2025 19:30","https://finance.eastmoney.com/a/202511263575679268.html","新华社天津11月26日电题：金融“活水”精准“浇灌”天津培育科创“新生态”新华社记者李亭、郭方达科技金融正成为推动科技创新与产业升级的关键力量。在“科技—产业—金融”新循环机制下，天津着力打破信息壁垒..."
"科技金融赋能，助力长三角构建更具竞争力的科技创新生态系统","11/26/2025 19:29","https://finance.eastmoney.com/a/202511263575577015.html","作为经济最活跃、开放度最高、创新度最强的区域之一，长三角地区是国家经济发展的重要引擎。而金融活水的精准灌溉与科技引擎的牵引带动，共同催化着长三角区域协作深度融合、同频共振，驱动着这艘巨轮破浪前行、行稳..."
"外交部：中方愿继续同欧方加强经贸合作，也希望欧方坚守开放承诺","11/26/2025 19:27","https://finance.eastmoney.com/a/202511263575680147.html","新华财经北京11月26日电（记者刘杨、曹嘉玥）第十八届中国—欧盟投资贸易科技合作洽谈会（欧洽会）日前在成都成功举行。外交部发言人毛宁11月26日在例行记者会上答问时表示，中方愿继续同欧方加强经贸合作，..."
"财经聚焦丨“流量”更好变“留量” 小票根何以撬动大消费","11/26/2025 19:19","https://finance.eastmoney.com/a/202511263575679433.html","全运会观赛之余，观众在大湾区来场说走就走的城市漫步；四川省城市足球联赛（“川超”）球迷在比赛后涌向当地特色美食店；上海演唱会散场后，观众凭票在咖啡店品尝赠饮并小聚……近期，类似场景在多地频频上演。消费..."
"《赛德克·巴莱》上下部定档下月 比2012年公映版长123分钟","11/26/2025 19:18","https://finance.eastmoney.com/a/202511263575570450.html","【《赛德克·巴莱》上下部定档下月 比2012年公映版长123分钟】由魏德圣执导的中国台湾抗日史诗电影《赛德克·巴莱》上下部，11月26日发布定档预告及海报，官宣将在中国大陆完整上映。"
"我国稀散金属开发利用取得一系列重大突破","11/26/2025 19:15","https://finance.eastmoney.com/a/202511263575569136.html","【我国稀散金属开发利用取得一系列重大突破】作为高新科技发展的关键原材料，我国镓锗铟等稀散金属开发利用取得一系列重大突破。"
"河南民企高新技术企业数量超12000家","11/26/2025 19:11","https://finance.eastmoney.com/a/202511263575569364.html","中新网郑州11月26日电河南省政府新闻办26日举行2025河南省民营经济高质量发展系列第二场新闻发布会通报称，截至目前，河南省民营企业中，高新技术企业数量达到12649家，科技型中小企业数量达到277..."
"3个万亿+10个千亿！一组图读懂未来消费“新风口”","11/26/2025 19:10","https://finance.eastmoney.com/a/202511263575679915.html","日前，经国务院同意，工业和信息化部等六部门联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》（以下简称《方案》)。《方案》提出，到2027年，消费品供给结构明显优化，形成3个万亿级消费领域和..."
"中国科学院工业人工智能研究所成立","11/26/2025 19:09","https://finance.eastmoney.com/a/202511263575567477.html","【中国科学院工业人工智能研究所成立】11月26日，中国科学院工业人工智能研究所在江苏南京成立。"
"流感高峰临近 国产新药搅动百亿市场","11/26/2025 19:03","https://finance.eastmoney.com/a/202511263575565326.html","流行性感冒（简称“流感”）是流感病毒引起的对人类健康危害严重的急性呼吸道传染病，流感病毒抗原性易变，传播迅速，在学校、托幼机构和养老院等人群聚集的场所易发生暴发疫情。根据世界卫生组织预测，每年约有10..."
"平均38.7%座位被锁定 江苏消保委约谈10家航司要求限期整改","11/26/2025 19:00","https://finance.eastmoney.com/a/202511263575561491.html","【平均38.7%座位被锁定 江苏消保委约谈10家航司要求限期整改】近期，飞机“锁座”及有偿选座服务引发热议，不少消费者反映，在线选座时经济舱前排、靠窗、靠过道等较为便利舒适的座位常被单独锁定，要么无法..."
"日本政府报告：消费者信心有所改善 继续认为经济将温和复苏","11/26/2025 19:00","https://finance.eastmoney.com/a/202511263575680081.html","新华财经北京11月26日电日本政府在周三公布的月度报告中表示，尽管通胀持续存在，但消费者对经济的信心正在复苏。在月度经济评估报告中，日本政府重申了谨慎乐观的看法，认为日本正在温和复苏，同时警告美国贸易..."
"李云泽出席中国银行保险资产管理业协会更名暨第四届会员代表大会并讲话","11/26/2025 18:56","https://finance.eastmoney.com/a/202511263575561082.html","【李云泽出席中国银行保险资产管理业协会更名暨第四届会员代表大会并讲话】中国银行保险资产管理业协会更名暨第四届会员代表大会11月26日在北京举行。金融监管总局党委书记、局长李云泽出席会议并讲话。"
"香港金管局通过贴现窗口向银行提供2.38亿港元流动性","11/26/2025 18:54","https://finance.eastmoney.com/a/202511263575560573.html","香港金管局通过贴现窗口向银行提供2.38亿港元流动性。"
"华为研发中心落地、109家总部企业扎堆！青浦“十四五”撑起创新硬核实力","11/26/2025 18:42","https://finance.eastmoney.com/a/202511263575559593.html","11月26日，上海市政府新闻办举行“实干绘答卷接力新蓝图”上海“十四五”规划成果系列新闻发布会青浦专场，围绕“全面服务保障国家战略，奋力打造长三角创新枢纽”主题，青浦区委书记王平介绍青浦区“十四五”期..."
"多元金融工具支撑 山东重点领域金融服务质效显著提升","11/26/2025 18:28","https://finance.eastmoney.com/a/202511263575656919.html","“十四五”以来，山东金融系统锚定“走在前、挑大梁”目标，充分发挥金融工具“四两拨千斤”作用，通过央行政策工具牵引、险资长期资金加持，推动金融资源向重点领域集中。截至2025年9月末，全省科技、绿色、普..."
"资本市场赋能山东高质量发展 “十四五”交出亮眼答卷","11/26/2025 18:28","https://finance.eastmoney.com/a/202511263575657297.html","在山东省委金融办近期召开的金融工作新闻发布会上，资本市场作为“牵一发而动全身”的关键力量，其“十四五”期间服务山东经济社会高质量发展的成效备受关注。过去五年，山东资本市场抢抓改革机遇，在完善市场体系、..."
"国内首座地下储氢井加氢站累计供氢突破400吨","11/26/2025 18:20","https://finance.eastmoney.com/a/202511263575544650.html","南方财经11月26日电，据新华社，位于重庆市九龙坡区龙门阵大道的中国石化半山环道综合加能站是国内首座应用储氢井技术的加氢站。日供氢能力达1000公斤，于2021年投用。11月26日，该站对外发布消息称..."
"科技部会同有关部门部署开展学术不端撤稿论文专项整治行动","11/26/2025 18:14","https://finance.eastmoney.com/a/202511263575655631.html","财联社11月26日讯，据科技部消息，贯彻落实党的二十届三中、四中全会精神，严肃整治学术不端行为，近日，科技部会同有关部门部署开展学术不端撤稿论文专项整治行动。本次专项整治行动聚焦中国学者在自然科学领域..."
"新华财经晚报：《信用修复管理办法》公布 自2026年4月1日起施行","11/26/2025 18:12","https://finance.eastmoney.com/a/202511263575681575.html","【重点关注】·工信部等六部门联合发文增强消费品供需适配性进一步促进消费·《信用修复管理办法》公布自2026年4月1日起施行·1—10月我国全行业对外直接投资同比增长7%·工信部：前10个月电信业务收入..."
"土储专项债加速发行 今年已超5000亿 “自审自发”试点地区占主流","11/26/2025 18:01","https://finance.eastmoney.com/a/202511263575655272.html","财联社11月26日讯下半年以来，土储专项债发行加速，目前已发行超过5000亿元。从发行区域看，专项债“自审自发”试点地区的规模占比超过三分之二。业内指出，专项债“自审自发”的灵活度、土地自身价值高低等..."
"市场监管总局公开征求《殡葬领域明码标价规定（试行）（征求意见稿）》的意见","11/26/2025 18:01","https://finance.eastmoney.com/a/202511263575657756.html","人民财讯11月26日电，市场监管总局公开征求《殡葬领域明码标价规定（试行）（征求意见稿）》的意见，为规范殡葬领域经营者明码标价行为，预防和制止价格欺诈，维护市场价格秩序，市场监管总局会同民政部研究起草..."
"“科技创新+机制变革” 共筑新型能源体系","11/26/2025 18:00","https://finance.eastmoney.com/a/202511263575531237.html","在碳达峰、碳中和目标引领下，我国能源电力行业正迎来一场系统性变革。11月25日，中国电机工程学会年会在湖南长沙召开。本次年会以“科技创新与机制变革共筑新型能源体系”为主题，多位专家及政府、企业代表等共..."
"美国10月财政赤字较去年同期上涨10%","11/26/2025 17:56","https://finance.eastmoney.com/a/202511263575531173.html","新华社华盛顿11月26日电美国财政部25日发布的数据显示，受近期联邦政府“停摆”影响，10月美国政府财政赤字升至2840亿美元，较去年同期增长10%。美国媒体援引美国财政部官员的话报道，2026财年（..."
"南开大学张玉来解读高市早苗“21万亿日元刺激”：补贴杯水车薪，“卖出日元”已成国际趋势 | 高市经济“赌局”","11/26/2025 17:54","https://finance.eastmoney.com/a/202511263575530845.html","11月21日，日本高市早苗政府批准了总规模达21.3万亿日元的综合经济对策，其中2025财年补充预算案支出达17.7万亿日元，创下新冠疫情以来的新高。针对高市早苗执政后的首个重大财政政策，南开大学日本..."
"长庆油田绿色转型见成效，8年回收天然气超10亿立方米","11/26/2025 17:50","https://finance.eastmoney.com/a/202511263575523451.html","11月25日，笔者从中国石油长庆油田获悉，该油田自2018年推进试气天然气回收工程以来，累计回收天然气量超10亿立方米，相当于减排二氧化碳223万吨、替代标准煤130万吨，可满足400万户居民一年用气..."
"沪新金融深度合作 新加坡丰隆星河QFLP投资上海科创三期基金","11/26/2025 17:44","https://finance.eastmoney.com/a/202511263575518620.html","近日，上海科创基金与新加坡丰隆星河在沪签订QFLP合作暨上海科创三期基金投资意向协议。丰隆星河拟设立5亿元规模QFLP基金，专项投资上海科创三期基金。此次丰隆星河通过QFLP渠道投资上海科创基金，开创..."
"债市收盘| 债市砸盘，10年国债收益率上行1.3BP","11/26/2025 17:41","https://finance.eastmoney.com/a/202511263575513443.html","财联社11月26日讯今日，长端利率显著上行。10年国债活跃券收益率上行1.3BP，30年国债收益率上行1BP。国债期货收盘全线下跌，30年期主力合约跌0.86%，10年期主力合约跌0.36%，5年期主..."
"上海发布若干措施，全面深化药品医疗器械监管改革","11/26/2025 17:41","https://finance.eastmoney.com/a/202511263575517319.html","11月26日举行的上海市政府新闻通气会上介绍，日前，《上海市全面深化药品医疗器械监管改革促进医药产业高质量发展的若干措施》正式印发，从支持研发创新、深化国家改革试点、提升审评审批质效、扩大高水平开放合..."
"中国银河证券总裁薛军：资本市场转向 “主动治理”， 稳定性显著增强","11/26/2025 17:40","https://finance.eastmoney.com/a/202511263575517259.html","财联社11月26日讯（记者高艳云）11月26日，以“变局·飞跃”为主题的中国银河证券2026年度策略会在北京举行，多位宏观经济领域知名学者、行业专家，及上市公司、机构投资者代表与资深分析师，共同探讨宏..."
"浙江累计培育农创客超10万名","11/26/2025 17:39","https://finance.eastmoney.com/a/202511263575510921.html","新华社杭州11月26日电（记者许舜达）记者从11月26日召开的浙江省高质量完成“十四五”规划系列主题新闻发布会上获悉，过去五年来，浙江深化青年入乡集成改革，基本实现农业转移人口落户城镇“零门槛”。截至..."
"市场监管总局公开征求《殡葬领域明码标价规定（试行）（征求意见稿）》意见","11/26/2025 17:38","https://finance.eastmoney.com/a/202511263575508788.html","为规范殡葬领域经营者明码标价行为，预防和制止价格欺诈，维护市场价格秩序，市场监管总局会同民政部研究起草了《殡葬领域明码标价规定（试行）（征求意见稿）》，现向社会公开征求意见，意见反馈截止日期为2025..."
"统计数据造假案例、隐蔽手段被密集曝光，释放什么信号？","11/26/2025 17:38","https://finance.eastmoney.com/a/202511263575508822.html","记者辛圆最近一段时间，包括人民日报、半月谈在内的中央媒体“盯上”统计数据造假，典型案例和造假手段陆续被曝光。人民日报评论部11月21日发文称，高压治假态势下，仍有一些地方和部门心存侥幸选择铤而走险，把..."
"2025澳门金融科技创新峰会举办 学界共话AI金融新范式","11/26/2025 17:37","https://finance.eastmoney.com/a/202511263575509115.html","上证报中国证券网讯（记者范子萌）在人工智能深刻改变全球金融格局的当下，应当如何推动AI技术在金融领域的健康发展？围绕相关话题，2025澳门金融科技创新峰会日前在澳门举行。逾300位全球学者、金融领袖及..."
"上海发布若干措施 全面深化药品医疗器械监管改革","11/26/2025 17:35","https://finance.eastmoney.com/a/202511263575503857.html","【上海发布若干措施 全面深化药品医疗器械监管改革】记者从11月26日举行的上海市政府新闻通气会上了解到，日前，《上海市全面深化药品医疗器械监管改革促进医药产业高质量发展的若干措施》正式印发，从支持研发..."
"2025“数据要素×”大赛落幕 183个获奖项目助力数据从“沉睡”到“活跃”","11/26/2025 17:35","https://finance.eastmoney.com/a/202511263575509021.html","本报记者郭冀川11月25日，2025年“数据要素×”大赛（以下简称“大赛”）全国总决赛颁奖仪式暨2025全球数商大会在上海市举办。据悉，2025年“数据要素×”大赛自今年四月启动以来，各地踊跃参与，大..."
"成立十年内上市企业达121家，深圳凭什么？","11/26/2025 17:34","https://finance.eastmoney.com/a/202511263575511027.html","十年，只够一棵树苗长成碗口粗细，却足以让一家企业完成从诞生到敲钟上市的蜕变。截至目前，深圳共有121家企业成立不到10年就成功上市，其中A股87家、港股34家，占深圳上市公司总数的22.2%。在企业的..."
"国家数据局：支持数据商进一步开发数据产品和提升服务能力","11/26/2025 17:26","https://finance.eastmoney.com/a/202511263575495844.html","南都讯记者李玲发自北京南都记者从国家数据局获悉，11月25日，2025年“数据要素×”大赛全国总决赛颁奖仪式暨2025全球数商大会开幕式在上海市举办。今年大赛共有893个项目晋级全国总决赛，最终遴选出..."
"自然资源部部长关志鸥会见智利矿业部部长","11/26/2025 17:26","https://finance.eastmoney.com/a/202511263575496261.html","人民财讯11月26日电，11月24日，自然资源部部长关志鸥在京会见智利矿业部部长奥罗拉·威廉姆斯一行。双方围绕深化中智地质矿产领域合作深入交换意见，达成多项共识。关志鸥指出，今年是中智建交55周年，两..."
"北京法院：加强涉数据产权、人工智能等案件审结","11/26/2025 17:23","https://finance.eastmoney.com/a/202511263575493655.html","11月26日北京市“促进法治化营商环境建设助力首都经济高质量发展”新闻发布会召开。会议介绍了自2018年以来，北京法院坚持问题导向、首善标准，压茬推出营商环境改革，为落实《中共北京市委北京市人民政府关..."
"致同林晓玲：“A+H”呈现四大新特征，南向资金将驱动溢价收窄","11/26/2025 17:21","https://finance.eastmoney.com/a/202511263575488854.html","北京商报讯（记者马换换）11月25日，在“把握发展确定性：”十五五“规划下的企业增长路径”分享会上，致同上海审计合伙人林晓玲在会上分享了“十五五”开放新机遇下企业赴港上市“A+H”的落地实践。"
"工信部等6部门：有序发展平台消费","11/26/2025 17:20","https://finance.eastmoney.com/a/202511263575492871.html","新京报贝壳财经讯11月26日，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行、市场监管总局印发《关于增强消费品供需适配性进一步促进消费的实施方案》。其中提到，有序发展平台消费。有序..."
"六部门：加强适老化产品研发设计","11/26/2025 17:20","https://finance.eastmoney.com/a/202511263575492778.html","新京报贝壳财经讯11月26日，工业和信息化部等六部门印发《关于增强消费品供需适配性进一步促进消费的实施方案》。其中提出，优化适老化产品供给。加强适老化产品研发设计，重点开发应用养老服务机器人、多功能护..."
"中国经济样本观察·县域样本篇 | 不简单！这个“沟”撑起百亿文旅产业","11/26/2025 17:18","https://finance.eastmoney.com/a/202511263575486280.html","新华财经成都11月26日电（记者胡旭、边思琪、王曦）九寨沟，蜚声中外的世界自然遗产。鲜为人知的是，它位于人口仅6.7万的同名高原小县境内。摊开地图，九寨沟县像一片脉络清晰的树叶，镶嵌在青藏高原向四川盆..."
"【高端访谈】聚焦服务实体经济 助推吉林高质量发展——专访中国人民银行吉林省分行党委书记、行长朱兆文","11/26/2025 17:15","https://finance.eastmoney.com/a/202511263575485478.html","【高端访谈】聚焦服务实体经济 助推吉林高质量发展——专访中国人民银行吉林省分行党委书记、行长朱兆文"
"市场监管总局：将加快康复辅助器具、智能产品等适老标准研制","11/26/2025 17:11","https://finance.eastmoney.com/a/202511263575487135.html","南都讯记者黄莉玲11月26日上午，市场监管总局和民政部联合召开《养老服务标准体系建设指南（2025版）》专题新闻发布会。"
"科技部会同有关部门部署开展学术不端撤稿论文专项整治行动","11/26/2025 17:08","https://finance.eastmoney.com/a/202511263575468451.html","【科技部会同有关部门部署开展学术不端撤稿论文专项整治行动】据科技部消息，贯彻落实党的二十届三中、四中全会精神，严肃整治学术不端行为，近日，科技部会同有关部门部署开展学术不端撤稿论文专项整治行动。"
"市场监管总局：截至10月已累计发布262项与适老化、无障碍相关的国家标准","11/26/2025 16:56","https://finance.eastmoney.com/a/202511263575456221.html","人民网北京11月26日电（记者郝帅）今日，国家市场监管总局和民政部联合召开《养老服务标准体系建设指南（2025版）》专题新闻发布会。随着老龄人口比例的不断增长，我国老龄化程度持续加深。老年人对产品和服..."
"国务院安委办公布一批打击盗采矿产资源典型案例","11/26/2025 16:56","https://finance.eastmoney.com/a/202511263575456557.html","新华社北京11月26日电（记者黄韬铭）为持续深入开展废弃矿洞排查封堵整治，严厉打击盗采盗挖行为，充分发挥典型案例警示教育作用，近日，国务院安委会办公室公布一批打击盗采矿产资源典型案例。2025年3月，..."
"截至10月末贵州累计向金融机构提供碳减排支持工具资金378.87亿元","11/26/2025 16:53","https://finance.eastmoney.com/a/202511263575456342.html","新华财经贵阳11月26日电（记者肖艳）记者从人民银行贵州省分行获悉，截至10月末，贵州累计向金融机构提供碳减排支持工具资金378.87亿元，支持金融机构向风力发电、太阳能利用、生物质能源设施建设和运营..."
"财政部拟发行2025年记账式贴现（七十三期）国债 竞争性招标面值总额400亿元","11/26/2025 16:53","https://finance.eastmoney.com/a/202511263575446371.html","【财政部拟发行2025年记账式贴现（七十三期）国债 竞争性招标面值总额400亿元】财政部拟发行2025年记账式贴现（七十三期）国债。本期国债为期限63天的贴现债。本期国债竞争性招标面值总额400亿元，..."
"乘联分会：11月1—23日全国乘用车市场零售138.4万辆 同比下降11%","11/26/2025 16:51","https://finance.eastmoney.com/a/202511263575444415.html","人民财讯11月26日电，乘联分会发布数据，11月1—23日，全国乘用车市场零售138.4万辆，同比去年11月同期下降11%，较上月同期下降2%，今年以来累计零售2,064万辆，同比增长6%；11月1—..."
"广州市副市长赖志鸿：锚定“投顾第一城”提升金融服务实体经济质效","11/26/2025 16:43","https://finance.eastmoney.com/a/202511263575440116.html","由中国经济信息社主办，广州市委金融委员会办公室、新华社广东分社支持的“2025广州投资顾问大会暨财富管理转型发展会议”，于11月26日-27日在广州南沙隆重举行。广州市副市长赖志鸿在致辞中表示，作为国..."
"乘联分会：11月1-23日全国乘用车市场零售138.4万辆，同比下降11%","11/26/2025 16:38","https://finance.eastmoney.com/a/202511263575431891.html","乘联分会公布数据显示，11月1-23日，全国乘用车市场零售138.4万辆，同比去年11月同期下降11%，较上月同期下降2%，今年以来累计零售2064万辆，同比增长6%；11月1-23日，全国乘用车厂商..."
"懋源地产超50亿元北京拿地 房企战略分化","11/26/2025 16:35","https://finance.eastmoney.com/a/202511263575431511.html","11月25日，北京两宗宅地落槌，其中朝阳区松榆里地块经超百轮竞价由北京懋源璟鸿房地产开发有限公司（以下简称“懋源地产”）摘得；房山广阳城地块则由北京城建房地产开发有限公司（以下简称“北京城建”）以底价..."
"广期所公布钯、铂期货合约挂牌基准价","11/26/2025 16:34","https://finance.eastmoney.com/a/202511263575422414.html","【广期所公布钯、铂期货合约挂牌基准价】广期所公告，铂期货将于2025年11月27日（星期四）在广期所上市交易，各合约的挂牌基准价如下：PT2606合约405元/克、PT2608合约405元/克、PT2..."
"六部门发文！形成3个万亿级消费领域","11/26/2025 16:32","https://finance.eastmoney.com/a/202511263575429855.html","原标题：六部门发文提出2027年形成3个万亿级消费领域记者26日获悉，工业和信息化部等六部门联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》，提出到2027年，消费品供给结构明显优化，形成..."
"乘联分会：11月1-23日全国乘用车市场零售138.4万辆 同比去年11月同期下降11%","11/26/2025 16:28","https://finance.eastmoney.com/a/202511263575417924.html","【乘联分会：11月1-23日全国乘用车市场零售138.4万辆 同比去年11月同期下降11%】乘联分会发布数据，11月1-23日，全国乘用车市场零售138.4万辆，同比去年11月同期下降11%，较上月同..."
"王兴兴谈让机器人干活：终极目标是走进千家万户解决生活中的问题","11/26/2025 16:27","https://finance.eastmoney.com/a/202511263575413971.html","【王兴兴谈让机器人干活：终极目标是走进千家万户解决生活中的问题】11月26日，宇树科技创始人王兴兴表示，“有些人可能好奇，宇树的机器人为什么不干活？其实，我们花了很多的时间让机器人干活，我们的终极目标..."
"聚焦增强消费品供需适配性，四中全会后首个促消费文件出炉","11/26/2025 16:26","https://finance.eastmoney.com/a/202511263575434056.html","记者辛圆工业和信息化部、国家发展改革委、商务部等六个部门日前联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》（以下简称《方案》），从加速新技术新模式创新应用、扩大特色和新型产品供给等五个方..."
"重磅利好来袭！消费概念股尾盘大爆发，三江购物等多股涨停","11/26/2025 16:25","https://finance.eastmoney.com/a/202511263575412992.html","11月26日，A股三大指数低开后震荡上行。从板块来看，大消费板块尾盘爆发，东百集团、三江购物、新华都、美克家居、茂业商业等多股涨停，国芳集团、中百集团、中兴商业、中央商场、步步高等个股跟涨。消息面上，..."
"金融赋能产业破局 老工业基地迈向“智造”新高地","11/26/2025 16:25","https://finance.eastmoney.com/a/202511263575410186.html","大力推进现代化产业体系建设，才能加快发展和形成新质生产力。在这个过程中，金融不再是简单的“输血”，更成为破解产业瓶颈、培育创新动能的关键纽带。推动传统产业转型、壮大战略性新兴产业、培育未来产业，近年来..."
"刚刚，利好来了！多股突然爆发，涨停","11/26/2025 16:24","https://finance.eastmoney.com/a/202511263575412230.html","11月26日，工业和信息化部、国家发展改革委、商务部、文化和旅游部、中国人民银行、市场监管总局印发《关于增强消费品供需适配性进一步促进消费的实施方案》（以下简称《方案》）。《方案》部署了5方面19项重..."
"11月26日全国碳市场收盘价59.60元／吨 较前一日下跌0.93%","11/26/2025 16:19","https://finance.eastmoney.com/a/202511263575424662.html","新华财经北京11月26日电据微信公众号“全国碳交易”，11月26日全国碳市场综合价格行情为开盘价60.07元／吨，最高价60.07元／吨，最低价59.29元／吨，收盘价59.60元／吨，收盘价较前一日..."
"中国商品市场百强榜发布，浙江凭什么“霸榜”？","11/26/2025 16:19","https://finance.eastmoney.com/a/202511263575425193.html","在11月26日公布的“中国商品市场交易额百强”榜单上，浙江省以近三成席位（29席）稳居榜首。根据中国社会科学评价研究院在第十四届中国商品市场论坛上发布的《中国商品市场发展报告》，浙江不仅入围市场数量最..."
"香港对外贸易保持良好态势 出口已连续20个月实现增长","11/26/2025 16:19","https://finance.eastmoney.com/a/202511263575419126.html","人民财讯11月26日电，据大湾区之声公众号消息，香港对外贸易保持良好态势，出口已连续20个月实现增长。香港特区政府统计处昨日（25日）公布的数据显示，今年10月出口同比增长17.5%，增速较9月加快1..."
"2025大湾区科学论坛将于12月6日—8日举办","11/26/2025 16:18","https://finance.eastmoney.com/a/202511263575419451.html","人民财讯11月26日电，据深视新闻消息，11月26日，2025大湾区科学论坛新闻发布会举行。以“智创湾区产研共融”为主题的2025大湾区科学论坛将于12月6日—8日在粤港澳三地同步举办，开幕式和主论坛..."
"渔船倾覆后渔业局局长称“不要报警求救”？辽宁刮起反腐风暴","11/26/2025 16:17","https://finance.eastmoney.com/a/202511263575487724.html","11月9日、10日，3艘辽宁籍渔船在海上倾覆的事故，在辽宁引发渔业反腐风暴。11月10日当晚，辽宁省委书记许昆林主持召开全省渔船安全监管工作视频调度会，直言接连发生渔船倾覆事故，暴露出相关地区和部门思..."
"重大利好传来，消费股尾盘爆发，电子半导体狂掀涨停潮","11/26/2025 16:16","https://finance.eastmoney.com/a/202511263575404229.html","11月26日，深成指、创业板指低开高走，创业板指盘中一度涨超3%，收盘涨2.14%。沪深两市成交额1.78万亿，较上一个交易日缩量288亿。全市场1689股上涨，超3500股下跌。大消费板块尾盘爆发，..."
"不控制氧化亚氮排放将难实现全球1.5度温控目标 如何应对","11/26/2025 16:16","https://finance.eastmoney.com/a/202511263575487478.html","11月26日，“工业领域氧化亚氮控排产学研联盟成立仪式暨氧化亚氮减排技术研讨会”在北京举行。氧化亚氮是继二氧化碳和甲烷之后的全球第三大温室气体，也是主要的臭氧层消耗物质之一。我国己二酸、硝酸和己内酰胺..."
"新华视点·关注城市更新｜要烟火气也要“诗与远方”——多地探索建设完整社区","11/26/2025 16:12","https://finance.eastmoney.com/a/202511263575424480.html","“能遛娃健身，也能看书购物”“一半是生活，一半是邻里”“15分钟就能解决大部分日常所需”……针对社区居民日常生活中的急难愁盼和多元诉求，全国多地正在开展完整社区建设。作为城市更新行动的重要内容，完整社..."
"六部门发文提出2027年形成3个万亿级消费领域","11/26/2025 16:11","https://finance.eastmoney.com/a/202511263575425064.html","新华社北京11月26日电（记者唐诗凝）记者26日获悉，工业和信息化部等六部门联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》，提出到2027年，消费品供给结构明显优化，形成3个万亿级消费领..."
"我国首座26米智能型主动波浪补偿栈桥命名交付","11/26/2025 16:02","https://finance.eastmoney.com/a/202511263575383397.html","上证报中国证券网讯（记者王文嫣）11月26日，我国首座26米智能型主动波浪补偿栈桥“深海祥云”命名交付仪式在宝鸡举行。“深海祥云”由中国海洋工程装备技术发展有限公司（下称“中国海工”）牵头与中国石油天..."
"工信部等6部门：到2027年形成3个万亿级消费领域","11/26/2025 16:02","https://finance.eastmoney.com/a/202511263575486791.html","新京报贝壳财经讯11月26日，工业和信息化部等六部门联合印发《关于增强消费品供需适配性进一步促进消费的实施方案》，提出到2027年，消费品供给结构明显优化，形成3个万亿级消费领域和10个千亿级消费热点..."
"聚焦“十五五”规划建议 | 加强产业和就业协同 积极培育新职业新岗位","11/26/2025 16:00","https://finance.eastmoney.com/a/202511263575380318.html","新华社北京11月26日电（记者张晓洁）《中共中央关于制定国民经济和社会发展第十五个五年规划的建议》提出，加强产业和就业协同，积极培育新职业新岗位，支持企业稳岗扩岗。当前，我国新产业、新业态接连涌现，新..."
"《2024年中国电竞行业职业发展报告》发布 电竞行业涌现千万量级的新职业","11/26/2025 15:58","https://finance.eastmoney.com/a/202511263575366316.html","政策红利持续释放、用户规模逼近5亿、产业规模突破千亿——电竞产业正从“小众狂欢”跃升为数字经济的核心引擎。近日，上海市电子竞技运动协会发布《2024年中国电竞行业职业发展报告》（下简称“报告”），指出..."
"中国西部低空经济产业联盟在重庆璧山成立","11/26/2025 15:57","https://finance.eastmoney.com/a/202511263575366298.html","【中国西部低空经济产业联盟在重庆璧山成立】11月26日，璧山低空经济产业推介会在重庆璧山举行。会上，北斗伏羲信息技术有限公司联合11家产业链企业、行业机构成立中国西部低空经济产业联盟，赋能区域低空经济..."
"深圳又一填海工程迎进展！海洋新城全面通过海域使用竣工验收","11/26/2025 15:56","https://finance.eastmoney.com/a/202511263575498348.html","南都湾财社记者获悉，日前，深圳市海洋新兴产业基地（下称“海洋新城”）已全面达到海域使用竣工验收标准。该项目位于广州、深圳、珠江口西岸三大都市圈交汇的“黄金内湾”，由深圳市特区建设发展集团有限公司（下称..."
"中保协：目前金融监管部门未批准或备案任何名称为“安我股保”的保险产品","11/26/2025 15:55","https://finance.eastmoney.com/a/202511263575364131.html","【中保协：目前金融监管部门未批准或备案任何名称为“安我股保”的保险产品】中保协提示：请消费者务必增强风险防范意识，警惕各类借用“保险”名义开展的非法金融活动。如有保险需求，应通过合法渠道向具备正规资质..."
"住建部对郑州航空港区一扩建项目致3死事故查处督办，将约谈河南住建厅","11/26/2025 15:54","https://finance.eastmoney.com/a/202511263575364585.html","住房城乡建设部安全生产管理委员会办公室近日向河南省住房和城乡建设厅下发《房屋市政工程生产安全较大及以上事故查处督办通知书》。2025年11月15日15时左右，河南省省直辖县级行政区划郑州航空港经济综合..."
"市场监管总局：加快康复辅助器具、生活服务等重点领域适老标准研制","11/26/2025 15:49","https://finance.eastmoney.com/a/202511263575371451.html","“目前，我国已经进入中度老龄化社会。”2025年11月26日，市场监管总局和民政部联合召开新闻发布会，市场监管总局标准技术司副司长王玉环介绍，近年来，市场监管总局积极联合民政部等相关部门，通过标准化手..."
